"CO_ENTIDADE","nome_escola_2020","situacao_2021","dependencia","matriculas_2020","address","Latitude","Longitude ","rede"
35271639,"OSCAR DE CASTRO RIBEIRO EMEI","paralisada_2021","1_publica",10,"RUA JOSE GOMES DO AMARAL, SN RUA. JARDIM EUROPA. 13940-000 Águas de Lindóia - SP.","-46.5804632"," -22.4480763","pública ou conveniada"
35160957,"PEQUENO MUNDO DE AMERICANA ESCOLA DE EDUCACAO INF","extinta_2021","3_privada_nao_conveniada",10,"VICENTE DE CARVALHO, 619 RUA. VILA AMORIM. 13469-130 Americana - SP.","-47.353704"," -22.7398334","privada"
35164811,"CATATAU CENTRO DE DESENVOLVIMENTO INFANTIL","extinta_2021","3_privada_nao_conveniada",110,"MEXICO, 201 RUA. VILA FREZZARIN. 13465-780 Americana - SP.","-47.3398822"," -22.7467812","privada"
35193355,"ESCOLA MARIA IMACULADA","extinta_2021","3_privada_nao_conveniada",56,"AVENIDA MATHIAS PAVAO, 126 E 136. JARDIM PONTE ALTA. 14820-000 Américo Brasiliense - SP.","-48.1042437"," -21.7240202","privada"
35664698,"BAIRRO GARCIAS EMEIEF DO","extinta_2021","1_publica",33,"BAIRRO DOS GARCIAS, SN RUA. GARCIAS. 18320-000 Apiaí - SP.","-48.9278593"," -24.4532555","pública ou conveniada"
35005818,"COLEGIO MEU MUNDO FELIZ","paralisada_2021","3_privada_nao_conveniada",9,"CATANDUVA, 541 CASA. JARDIM NOVA YORQUE. 16018-230 Araçatuba - SP.","NaN"," NaN","privada"
35160337,"URSO PIM POM CENTRO EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",19,"RUA SANTO ANTONIO, 67 ESTRADA. CENTRO. 18190-000 Araçoiaba da Serra - SP.","-47.6094431"," -23.5070801","privada"
35188098,"CANTINHO DO ENCANTO ESCOLA RECREACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",14,"FRANCISCO ARANHA DO AMARAL, 910 AVENIDA. CENTRO. 14802-320 Araraquara - SP.","-48.17798951"," -21.77903215","privada"
35498920,"JARDIM DO SOL ESCOLA WALDORF DE ARARAQUARA","extinta_2021","3_privada_nao_conveniada",20,"LUIZ LUCCAS, 8 RUA. JARDIM TINEN. 14806-105 Araraquara - SP.","-48.16001426"," -21.76390261","privada"
35084578,"GENTE MIUDA ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL","extinta_2021","3_privada_nao_conveniada",21,"RUA JOSE COELHO BARBOSA, 396 RUA. VILA ORESTES. 19806-290 Assis - SP.","-50.4272433"," -22.6531683","privada"
35445733,"PEQUENINOS EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",33,"QUINZE DE NOVEMBRO, 671 RUA. VILA SANTO ANTONIO. 19800-160 Assis - SP.","-50.414885"," -22.6636237","privada"
35004530,"ESCOLA MAE TERRA BERCARIO E EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",28,"ANTONIO BONINI, 50 VILA SANTISTA. 12941-040 Atibaia - SP.","-46.5424693"," -23.1158788","privada"
35005251,"ESCOLA AMARILIS","paralisada_2021","3_privada_nao_conveniada",2,"ZEZICO PECANHA, 612 ITAPETINGA. 12946-372 Atibaia - SP.","-46.534871"," -23.1397122","privada"
35189261,"GIRASSOL ATIBAIA ESCOLA INFANTIL","extinta_2021","3_privada_nao_conveniada",10,"CLOVIS SOARES, 416 RUA. ALVINOPOLIS. 12942-560 Atibaia - SP.","-46.5642"," -23.1195","privada"
35265871,"PHOENIX COLEGIO","paralisada_2021","3_privada_nao_conveniada",17,"VLADIMIR HERZOG, 300 RUA. VILA ESPERIA OU GIGLIO. 12946-220 Atibaia - SP.","-46.5527775"," -23.1331576","privada"
35194311,"MUNDO MAIOR CENTRO DE RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",22,"CAXIAS DUQUE, 241 RUA. CENTRO. 06401-010 Barueri - SP.","-46.8738013"," -23.5095917","privada"
35388853,"SONHO MAGICO CENTRO DE RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",183,"ALDEIA, 71 AVENIDA. JARDIM IRACEMA. 06440-000 Barueri - SP.","-46.8546758"," -23.5114551","privada"
35482274,"CRISTAO ASAS COLEGIO","extinta_2021","3_privada_nao_conveniada",34,"DIAMANTE, 128 RUA. JARDIM DOS CAMARGOS. 06410-180 Barueri - SP.","-46.8656437"," -23.5007707","privada"
35004231,"ESCOLA DE EDUCACAO INFANTIL FLOR DE LOTUS","paralisada_2021","3_privada_nao_conveniada",33,"OLIMPIO DE MACEDO, 7-30 VILA UNIVERSITARIA. 17012-533 Bauru - SP.","-49.0560087"," -22.3405318","privada"
35005331,"ESCOLA DE EDUCACAO INFANTIL JOAO E MARIA","extinta_2021","3_privada_nao_conveniada",30,"EDILSON ALVES DE CARVALHO, 2 39 VILA JARDIM CELINA. 17055-090 Bauru - SP.","-49.1100979"," -22.3350359","privada"
35197798,"CRESCER ESCOLA DE EDUCACAO INFANTIL CRECHE BERC DECRIS","paralisada_2021","2_privada_conveniada",25,"VIRGILIO MALTA QUADRA, 7 34. CENTRO. 17010-240 Bauru - SP.","-49.0746141"," -22.3249735","pública ou conveniada"
35461933,"ESTACAO SABER I CENTRO EDUCACIONAL","extinta_2021","3_privada_nao_conveniada",23,"SERGIPE QUADRA, 4-50 RUA. VILA CARDIA. 17013-670 Bauru - SP.","-49.0554903"," -22.3222451","privada"
35576219,"VITTORE KIDS ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",10,"GUSTAVO MACIEL QUADRA, 17 RUA. CENTRO. 17010-180 Bauru - SP.","-49.0724034"," -22.3175039","privada"
35576281,"ESCOLA DE EDUCACAO INFANTIL UNI DUNI TE","extinta_2021","3_privada_nao_conveniada",5,"RUA MANOEL VICTORINORELLO DE ARAUJO, SN QUADRA 88. NUCLEO HABITACIONAL MARY DOTA. 17026-050 Bauru - SP.","-49.0448913"," -22.2928466","privada"
35004018,"CENTRO DE RECREACAO INFANTIL ALEGRIA","extinta_2021","3_privada_nao_conveniada",19,"QUITANDINHA, 599 JARDIM DO BOSQUE. 14708-057 Bebedouro - SP.","-48.5016409"," -20.9285929","privada"
35587230,"ESCOLA DE EDUCACAO INFANTIL PINGO DE GENTE","extinta_2021","3_privada_nao_conveniada",31,"RUA GENERAL OSORIO, 1005 RUA. CENTRO. 14701-330 Bebedouro - SP.","-48.4875833"," -20.9479373","privada"
35233766,"UMEI PROFESSORA LAURITA CLAUDINO NASCIMENTO MELLO","paralisada_2021","1_publica",76,"RUA ITAPOLIS, 100 RUA. CHACARA MUNICIPAL. 14955-000 Borborema - SP.","-49.0798625"," -21.6198105","pública ou conveniada"
35301462,"ASSOCIACAO BETHEL","paralisada_2021","3_privada_nao_conveniada",27,"JOAO PASSOS, 757 PREDIO. CENTRO. 18600-040 Botucatu - SP.","-48.4416365"," -22.888125","privada"
35568831,"BROTAS CENTRO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",8,"AVENIDA RODOLPHO GUIMARAES, 1553 AVENIDA. CENTRO. 17380-000 Brotas - SP.","NaN"," NaN","privada"
35006912,"ESCOLA EDUCACAO INFANTIL E BERCARIO DE PAULA BABY","paralisada_2021","3_privada_nao_conveniada",1,NA,"NA"," NA","privada"
35006924,"A C DE CAMARGO BORSI ESCOLA DE ENSINO INFANTIL SANTANNA","extinta_2021","3_privada_nao_conveniada",2,NA,"NA"," NA","privada"
35566962,"ESCOLA DE EDUCACAO INFANTIL FILHOS DO REI","extinta_2021","3_privada_nao_conveniada",5,"JOSE DO CARMO LEITE, 84 RUA. REGIAO CENTRAL. 07700-130 Caieiras - SP.","-46.7420751"," -23.3630505","privada"
35151488,"VERA ZUCCHI COLEGIO EDUCACAO INFAN ENSINO FUND E MEDIO","paralisada_2021","3_privada_nao_conveniada",2,"RUA ANTONIO DE BARROS, 03 VILA ABRAO. 07786-740 Cajamar - SP.","-46.828941"," -23.3380198","privada"
35286783,"CONQUISTAS COLEGIO","paralisada_2021","3_privada_nao_conveniada",45,"RUA PASTOR MARIO BELCHIOR, 355 RUA. PARAFUSO. 11950-000 Cajati - SP.","-48.1226041"," -24.7298332","privada"
35007007,"CENTRO DE FORMACAO INFANTIL A TOQUINHA","paralisada_2021","3_privada_nao_conveniada",7,NA,"NA"," NA","privada"
35205357,"SILVIA FERNANDA BONI CEI","paralisada_2021","1_publica",54,"CHACARA CRUZEIRO DO SUL, SN RUA. JARDIM SANTA ROSA. 13058-755 Campinas - SP.","-47.1776758"," -22.9259014","pública ou conveniada"
35568491,"MAPLE BEAR CANADIAN SCHOOL CAMPINAS","paralisada_2021","3_privada_nao_conveniada",127,"RUA PADRE DOMINGOS GIONVANINI, 26 RUA. PARQUE TAQUARAL. 13087-310 Campinas - SP.","-47.0588494"," -22.8692139","privada"
35568983,"PROGRESSO BARAO GERALDO COLEGIO UNIDADE II","extinta_2021","3_privada_nao_conveniada",46,"SERGIO ALMEIDA PRADO DOUTOR, 210 RUA. CIDADE UNIVERSITARIA. 13083-750 Campinas - SP.","-47.0767224"," -22.8049634","privada"
35437165,"MEU PEQUENO PRINCIPE ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",37,"EPITACIO PESSOA PRESIDENTE, 100 RUA. VILA TAVARES. 13230-090 Campo Limpo Paulista - SP.","-46.7915361"," -23.2028295","privada"
35583698,"COLEGIO COLINA","extinta_2021","3_privada_nao_conveniada",63,"RUA MONSENHOR JOSE VITA, 228 AVENIDA. VILA ABERNESSIA. 12460-000 Campos do Jordão - SP.","-45.5926352"," -22.7423277","privada"
35439400,"PRIMEIROS PASSOS JARDIM DA INFANCIA","paralisada_2021","3_privada_nao_conveniada",38,"RUA FADLO JABUR, 931 RUA. CENTRO. 19880-000 Cândido Mota - SP.","-50.3900501"," -22.7444789","privada"
35004483,"ESCOLA FILHINHOS DA OLIVEIRA","extinta_2021","3_privada_nao_conveniada",34,"SANTOS DUMONT, 1032 ESCOLA. CENTRO. 18300-530 Capão Bonito - SP.","-48.3455812"," -23.99332","privada"
35004357,"CENTRO DE RECREACAO INFANTIL FAVO DE MEL","paralisada_2021","2_privada_conveniada",208,"DOIS CORREGOS, 258 CIDADE ARISTON ESTELA AZEVEDO. 06390-290 Carapicuíba - SP.","NaN"," NaN","pública ou conveniada"
35006450,"SELMA A DE M CARLOS ESCOLA DE EDUCACAO INFANTIL - ESPACO DA CRIANCA","paralisada_2021","3_privada_nao_conveniada",41,NA,"NA"," NA","privada"
35006547,"COLEGIO MAGIC MONTESSORI BERCARIO E EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",2,NA,"NA"," NA","privada"
35434206,"CARROSSEL ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",63,"INOCENCIO SERAFICO, 2470 AVENIDA. VILA SILVA RIBEIRO. 06380-021 Carapicuíba - SP.","-46.8343744"," -23.5444321","privada"
35472529,"CRISTAL ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",53,"PRUDENTE DE MORAES, 177 RUA. VILA CALDAS. 06310-101 Carapicuíba - SP.","-46.84207"," -23.51998","privada"
35580089,"ESCOLA DE EDUCACAO INFANTIL BAMBI","paralisada_2021","3_privada_nao_conveniada",19,"INOCENCIO SERAFICO, 4550 AVENIDA. VILA DIRCE. 06343-410 Carapicuíba - SP.","-46.8359443"," -23.5621633","privada"
35583424,"ESCOLA DE EDUCACAO INFANTIL VOVO OLINDA","paralisada_2021","2_privada_conveniada",53,"PEQUIA, 1700 ESTRADA. VILA SILVIANIA. 06381-095 Carapicuíba - SP.","NaN"," NaN","pública ou conveniada"
35811221,"NELY INSTITUTO EDUCACIONAL INFANTIL","paralisada_2021","3_privada_nao_conveniada",1,"EPITACIO PRESIDENTE, 2 RUA. VILA LEOPOLDO. 06332-250 Carapicuíba - SP.","-46.83235"," -23.54549","privada"
35370186,"ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA LUCIA VALEJO VIVALDINI","paralisada_2021","1_publica",29,"RUA ANTONIO EMIDIO MOREIRA, 133 AVENIDA. SAO SEBASTIAO. 15870-000 Catiguá - SP.","-49.0641785"," -21.0623514","pública ou conveniada"
35280525,"LUIZ ALVES PEREIRA CEMEI","paralisada_2021","1_publica",83,"RUA 4, 360 POVOADO DE LARANJEIRAS. 14795-000 Colômbia - SP.","-48.7195137"," -20.2918507","pública ou conveniada"
35006451,"ESCOLA EVANGELICA DE EDUCACAO INFANTIL TOCA DO GATINHO","extinta_2021","3_privada_nao_conveniada",21,NA,"NA"," NA","privada"
35448977,"JARDIM SANTA RITA DE CASSIA CENTRO EDUCACIONAL","extinta_2021","1_publica",84,"LEONOR DE SAO JOSE IRMA, 244 RUA. PARQUE SANTA RITA DE CASSIA. 06700-610 Cotia - SP.","-46.9460213"," -23.6088347","pública ou conveniada"
35450340,"COTIA CENTRO EDUCACIONAL DE","extinta_2021","1_publica",66,"CYNIRA CRUZ, 98 RUA. JARDIM LEONOR. 06700-148 Cotia - SP.","-46.9289381"," -23.6058105","pública ou conveniada"
35096581,"MANOELA MAGALHAES LEITE ESCOBAR PROFA EMEIEF","paralisada_2021","1_publica",42,"AVELINO JUNIOR DOUTOR, 371 RUA. VILA DOUTOR JOAO BATISTA PARTE BAIXA. 12720-730 Cruzeiro - SP.","-44.9442714"," -22.5666916","pública ou conveniada"
35005609,"V N COSTA NUCLEO DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",9,"RIO DE JANEIRO, 550 NULL. VILA NOVA. 11520-050 Cubatão - SP.","NaN"," NaN","privada"
35005430,"ESCOLA INFANTIL OBEDE EDOM","extinta_2021","3_privada_nao_conveniada",45,"MARECHAL DEODORO, 151 CENTRO. 09912-020 Diadema - SP.","NaN"," NaN","privada"
35300305,"RISQUE E RABISQUE CENTRO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",3,"RUA SAO FRANCISCO DE ASSIS, 101 RUA. CENTRO. 09911-000 Diadema - SP.","-46.6281024"," -23.6859268","privada"
35452185,"MIGUEL STELUTE CENTRO MUNICIPAL DE ENSINO INFANTIL","paralisada_2021","1_publica",99,"RUA AVELINO GONCALVES, 200 RUA. COHAB II. 15425-000 Embaúba - SP.","-48.8383133"," -20.9834793","pública ou conveniada"
35366473,"CRIANCA FELIZ ESCOLA","paralisada_2021","3_privada_nao_conveniada",32,"BELEM, 56 RUA. JARDIM VISTA ALEGRE. 06807-340 Embu das Artes - SP.","-46.8203514"," -23.6267428","privada"
35586201,"CENTRO DE EDUCACAO INFANTIL ARCA DE NOE","extinta_2021","3_privada_nao_conveniada",8,"RUA RIO DE JANEIRO, 3163 RUA. COESTER. 15614-899 Fernandópolis - SP.","-50.2394617"," -20.28126","privada"
35487843,"HOTELZINHO E POUSADINHA CEGONHA BERCARIO","paralisada_2021","3_privada_nao_conveniada",12,"14 DE OUTUBRO, 06 AVENIDA. SITIO PAREDAO. 08501-190 Ferraz de Vasconcelos - SP.","-46.3634477"," -23.5382622","privada"
35302491,"ARTE E VIDA ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",24,"IZABEL ILIZA DE LIMA, 551 RUA. SAO JOAQUIM. 14406-361 Franca - SP.","-47.4244499"," -20.5386388","privada"
35168804,"JOAQUIM BARBOSA DE MORAES CEL BERCARIO E CRECHE","extinta_2021","2_privada_conveniada",74,"RUA DOUTOR CARLOS DE CAMPOS, 127 PRACA. CENTRO. 16450-000 Getulina - SP.","-49.9249077"," -21.7975981","pública ou conveniada"
35229830,"MATHEUS BANA EMEI","extinta_2021","1_publica",55,"RUA MARECHAL DEODORO, 281 PRACA. VILA BANA. 16450-000 Getulina - SP.","-49.9379626"," -21.802083","pública ou conveniada"
35186107,"SAO PEDRO APOSTOLO LAR DAS CRIANCAS OBRA SOCIAL","paralisada_2021","2_privada_conveniada",92,"RUA DOM JOAO VI, 406 NOVA GUARA. 12515-495 Guaratinguetá - SP.","-45.1801786"," -22.805461","pública ou conveniada"
35433238,"SEMENTINHA ESCOLA DE ESTIMULACAO INFANTIL UNIDADE I","paralisada_2021","3_privada_nao_conveniada",58,"JOAO ALVES DA SILVA, 65 RUA. PEDREGULHO. 12515-080 Guaratinguetá - SP.","-45.1978806"," -22.8041134","privada"
35480253,"SEMENTINHA BABY ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",16,"MARIA DAS DORES GONCALVES, 104 RUA. PEDREGULHO. 12515-090 Guaratinguetá - SP.","-45.1981166"," -22.8038569","privada"
35658170,"ANTONIO VIEIRA FILHO PROF EMEIEF","paralisada_2021","1_publica",9,"PLINIO GALVAO CESAR, SN JARDIM AEROPORTO. 12512-305 Guaratinguetá - SP.","-45.3017433"," -22.6734547","pública ou conveniada"
35803686,"NOSSA SENHORA DE LOURDES CRECHE","paralisada_2021","2_privada_conveniada",100,"RUA BOLIVIA, 81 RUA. VILA BRASIL. 12520-330 Guaratinguetá - SP.","-45.1726559"," -22.7926332","pública ou conveniada"
35005912,"CENTRO EDUCACIONAL CATA-VENTO","paralisada_2021","3_privada_nao_conveniada",24,"RUA DONA CONSTANCIA, 1639 RESIDENCIAL MACAUBAS. 14840-000 Guariba - SP.","-48.22043949"," -21.35662477","privada"
35004755,"CENTRO EDUCACIONAL INFANTIL EVOLUIR","extinta_2021","3_privada_nao_conveniada",44,"CAPITAO FRANCISCO LESSA, 933 PARQUE ESTUARIO VICENTE DE CARVALHO. 11451-160 Guarujá - SP.","-46.2895121"," -23.9423744","privada"
35187324,"VOVO FILOMENA CENTRO DE RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",16,"WALDERY DE ALMEIDA PROFESSOR, 809 RUA. JARDIM PROGRESSO VICENTE DE CARVALHO. 11453-020 Guarujá - SP.","-46.2846857"," -23.938905","privada"
35289954,"CENTRO DE RECREACAO INFANTIL MUNDO MAGICO","paralisada_2021","3_privada_nao_conveniada",13,"MARTINS FONTES, 75 SITIO PAECARA VICENTE DE CARVALHO. 11450-430 Guarujá - SP.","-46.3037923"," -23.9433123","privada"
35343080,"TIA VIRGINIA CENTRO DE RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",19,"RUA JOSE FERNANDES ARAUJO, 43 RUA. MORRINHOS. 11495-103 Guarujá - SP.","-46.2504211"," -23.9640082","privada"
35803133,"GENTE SABIDA CENTRO DE RECREACAO EDUCATIVA","paralisada_2021","3_privada_nao_conveniada",5,"VARGAS PRESIDENTE, 295 AVENIDA. PARQUE ESTUARIO VICENTE DE CARVALHO. 11451-000 Guarujá - SP.","-46.2949834"," -23.9448478","privada"
35004240,"PART - RIX CENTRO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",30,"RUA MIRABELLI, 44 TRANQUILIDADE. 07051-130 Guarulhos - SP.","NaN"," NaN","privada"
35140855,"MARIA BRAND COLEGIO","extinta_2021","3_privada_nao_conveniada",29,"AVENIDA JOAO CAVALARI, 272 RUA. PONTE GRANDE. 07030-020 Guarulhos - SP.","-46.5505031"," -23.4951613","privada"
35298037,"GERACAO 2000 COLEGIO","paralisada_2021","3_privada_nao_conveniada",21,"BENTO TRAIRI SAO, 342 RUA. JARDIM SAO JOAO. 07151-310 Guarulhos - SP.","-46.4571915"," -23.4075376","privada"
35442458,"CAMINHO DO SABER COLEGIO","paralisada_2021","3_privada_nao_conveniada",15,"SACRAMENTO, 426 ESTRADA. CIDADE TUPINAMBA. 07263-000 Guarulhos - SP.","-46.4114667"," -23.4616703","privada"
35447407,"COLEGIO ALEXANDRE FAUZI","extinta_2021","3_privada_nao_conveniada",2,"JAIMINHO, 446 VILA PROGRESSO. 07095-150 Guarulhos - SP.","-46.5479"," -23.43779","privada"
35477680,"PART - OHANA NUCLEO DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",11,"AVENIDA CARMELA THOMEU, 80 BONSUCESSO. 07178-450 Guarulhos - SP.","-46.39839"," -23.40014","privada"
35805661,"COLEGIO OBJETIVO PLENITUDE I","extinta_2021","3_privada_nao_conveniada",18,"RUA SERGIO REIS DE OLIVEIRA REOLI MAMONAS, 137 RUA. PARQUE CONTINENTAL I. 07077-090 Guarulhos - SP.","-46.5561069"," -23.4368624","privada"
35811464,"COLEGIO BAUER","extinta_2021","3_privada_nao_conveniada",23,"PROFESSOR JOSE MUNHOZ, 437 JARDIM MUNHOZ. 07033-000 Guarulhos - SP.","-46.5546585"," -23.4968382","privada"
35565404,"BATISTA COLEGIO DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",20,"WILSON DO CARMO FALCI, 21 RUA. CENTRO. 18150-000 Ibiúna - SP.","-47.22261788"," -23.65542196","privada"
35655016,"BAIRRO COELHOS ESCOLA MUNICIPAL","paralisada_2021","1_publica",72,"BAIRRO COELHOS, SN COELHOS. 18150-000 Ibiúna - SP.","-47.1121060755104"," -23.6799000157043","pública ou conveniada"
35642435,"CASA DA CRIANCA DE IGARACU DO TIETE","extinta_2021","1_publica",168,"RUA DOM CARLOS, 323 RUA. CENTRO. 17350-000 Igaraçu do Tietê - SP.","-48.5587375"," -22.5101235","pública ou conveniada"
35294585,"MARIA DA GRACA COSTA RIBEIRO PROFA EMEF","paralisada_2021","1_publica",6,"RODOVIA PREFEITO CASEMIRO TEIXEIRA, SN KM 34. BAIRRO RETIRO. 11920-000 Iguape - SP.","-47.55251726"," -24.57568142","pública ou conveniada"
35556497,"NATA UGO SOARES DOMINGOS ESCOLA MUNICIPAL","paralisada_2021","1_publica",75,"AVENIDA JOSE PACHECO DO NASCIMENTO, 10669 AVENIDA. SAO PEDRO. 11630-000 Ilhabela - SP.","-45.4483693"," -23.8839414","pública ou conveniada"
35499389,"ESCOLA MEU MUNDO ENCANTADO","paralisada_2021","3_privada_nao_conveniada",14,"TAPUIA, 723 735. VILA MARIA HELENA. 13335-510 Indaiatuba - SP.","-47.1986483"," -23.077315","privada"
35449659,"DE ANGELIS COLEGIO","extinta_2021","3_privada_nao_conveniada",14,"RUA JOAQUIM MEIRA, 304 RUA. CENTRO. 11740-000 Itanhaém - SP.","-46.78416234"," -24.18374571","privada"
35004945,"CENTRO EDUCACIONAL TOCA DO COELHO","paralisada_2021","3_privada_nao_conveniada",22,"CARLOS DOMINGUES TANTICO, 424 JARDIM TEREZA MARIA. 06850-670 Itapecerica da Serra - SP.","-46.8460869"," -23.7096937","privada"
35124011,"BEM ME QUER CENTRO INFANTIL","paralisada_2021","3_privada_nao_conveniada",66,"RUA DOM STANISLAU, 652 RUA. VILA APARECIDA. 18201-510 Itapetininga - SP.","-48.0337512"," -23.5827107","privada"
35172522,"METODISTA COLEGIO UNIDADE III","paralisada_2021","3_privada_nao_conveniada",39,"RUA PREFEITO FELIPE MARINHO, 110 RUA. JARDIM FERRARI. 18405-070 Itapeva - SP.","-48.8792445"," -23.9898316","privada"
35430419,"SANTA CLARA COLEGIO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",21,"FRANCISCO GLICERIO, 603 RUA. CENTRO. 13970-140 Itapira - SP.","-46.8234055"," -22.4333756","privada"
35006823,"RECREACAO E ESCOLA UNIVERSO INFANTIL","paralisada_2021","3_privada_nao_conveniada",10,NA,"NA"," NA","privada"
35179760,"MUNDO MAGICO ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",18,"RUA RODOLFO ALBERTO FRANCONI, 411 RUA. JARDIM CORONEL PEROBA. 13256-370 Itatiba - SP.","-46.848562"," -23.0091919","privada"
35194876,"DOM BOSCO DE EDUCACAO INFANTIL COLEGIO","paralisada_2021","3_privada_nao_conveniada",17,"ALAMEDA DOM PEDRO II, 456 RUA. VILA DE SANTA CRUZ. 13256-360 Itatiba - SP.","-46.84815"," -23.00799","privada"
35005932,"EMEI BAIRRO BRASIL","paralisada_2021","1_publica",65,"GOIANIA, S/Nº BRASIL. 13301-341 Itu - SP.","NaN"," NaN","pública ou conveniada"
35061670,"SITIO DO PICA PAU AMARELO EMEI","paralisada_2021","1_publica",95,"OLIVIO PREJANTE, 21 RUA. CRUZ DAS ALMAS. 13310-390 Itu - SP.","-47.3035315"," -23.2790191","pública ou conveniada"
35006389,"CHAO DE GIZ EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",21,NA,"NA"," NA","privada"
35006398,"ESCOLA INFANTIL FILHOS DO REI LEAO","paralisada_2021","3_privada_nao_conveniada",24,NA,"NA"," NA","privada"
35006408,"ENSINO INFANTIL PEQUENO APRENDIZ","paralisada_2021","3_privada_nao_conveniada",15,NA,"NA"," NA","privada"
35222811,"OTTILIA AROUCA PROFA EMEIF","extinta_2021","1_publica",23,"RUA BENEDITO CEPINHO, 186 RUA. RIO ABAIXO. 12326-750 Jacareí - SP.","-45.9852493"," -23.2725885","pública ou conveniada"
35288861,"BRASIL JAPAO CENTRO DE CONVIVENCIA UNIDADE IV","paralisada_2021","2_privada_conveniada",42,"TREZE DE JUNHO, 4 RUA. CONJUNTO RESIDENCIAL VINTE E DOIS DE ABRIL. 12331-090 Jacareí - SP.","-46.0700533"," -23.268452","pública ou conveniada"
35498221,"ALTERNATIVA COLEGIO","extinta_2021","3_privada_nao_conveniada",17,"OITO DE MAIO, 44 RUA. JARDIM DO PORTAL. 12324-250 Jacareí - SP.","-45.9662489"," -23.3088713","privada"
35296582,"ARCO IRIS ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",30,"AVENIDA INTERLAGOS, 704 AVENIDA. VILA ELIAS. 11940-000 Jacupiranga - SP.","-48.0070798"," -24.7043175","privada"
35169717,"CANTINHO DOS SONHOS RECANTO INFANTIL","paralisada_2021","3_privada_nao_conveniada",32,"RUA RESENDE FEIJO, 595 JARDIM ALICEO. 13820-000 Jaguariúna - SP.","-46.988164"," -22.6903352","privada"
35482559,"CASA DOS SONHOS CENTRO DE CUIDADOS E EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",14,"12, 2249 RUA. CENTRO. 15700-074 Jales - SP.","-50.5503158"," -20.2707426","privada"
35179700,"BRANCA DE NEVE ESCOLA E RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",22,"RUA FRANCISCO DE BARROS COBRA, 81 RUA. JARDIM NOSSA SENHORA DE FATIMA. 06624-020 Jandira - SP.","-46.9079983"," -23.5554867","privada"
35179711,"JANELINHAS DO SABER RECREACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",13,"RUA JORGE DE OLIVEIRA PRADO, 29 RUA. JARDIM BROTINHO. 06604-270 Jandira - SP.","-46.9072708"," -23.5401993","privada"
35572731,"CRIANCA FELIZ EMEB","paralisada_2021","1_publica",114,"FERNANDO PESSOA, 48 RUA. JARDIM SOROCABANO. 06606-040 Jandira - SP.","-46.906243"," -23.534309","pública ou conveniada"
35153886,"NOSSA SENHORA DO ROSARIO COLEGIO","paralisada_2021","3_privada_nao_conveniada",11,"RUA BELA VISTA, 266 RUA. CHACARA BELA VISTA. 17209-090 Jaú - SP.","-48.54561"," -22.28477","privada"
35362827,"ABELHA RAINHA ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",42,"RUA GENERAL ISIDORO, 342 RUA. CENTRO. 17207-270 Jaú - SP.","-48.55376"," -22.29038","privada"
35113273,"FRANCISCO TELLES COLEGIO","paralisada_2021","3_privada_nao_conveniada",138,"RUA SENADOR FONSECA, 696 RUA. CENTRO. 13201-017 Jundiaí - SP.","-46.8846681"," -23.189921","privada"
